token_price,simulation,timestep,token_supply,collateral_pool,sentiment,substep,subset,funding_pool,run
0.12000000000000001,0,1,470180743.3782095,28210844.602692567,0.75,2,0,18807229.73512838,1
0.12025131903747575,0,2,471165454.8104215,28329133.71292268,0.7363276532487819,2,0,18807773.670260314,1
0.12038763804769638,0,3,471699576.25677246,28393398.926826037,0.7313276532487817,2,0,18808243.22658099,1
0.12060845930230601,0,4,472564792.10382295,28497655.748078313,0.7263276532487817,2,0,18784308.901772622,1
0.12070489916639568,0,5,472942660.1620645,28543248.053174466,0.6891079941266561,2,0,18784863.74458998,1
0.12080949763633186,0,6,473352495.0483212,28592738.56584597,0.6841079941266552,2,0,18664911.732741334,1
0.12088642186900662,0,7,473653897.48917806,28629162.435887996,0.6791079941266556,2,0,18642601.937415253,1
0.1211006263654621,0,8,474493187.73399794,28730711.12036597,0.7190635886450241,2,0,18643059.97039387,1
0.12136506283820475,0,9,475529295.5450851,28856321.41761824,0.7140635886450236,2,0,18643589.37249677,1
0.12175821586903807,0,10,477069737.0809068,29043580.01604114,0.7630511620361003,2,0,17974250.40112832,1
0.12216410496910507,0,11,478660080.7375619,29237540.173871905,0.7580511620361005,2,0,17974734.99564881,1
0.12243023120279332,0,12,479702809.32412845,29365062.92709126,0.7541630191748414,2,0,17975143.784802794,1
0.12261322368451055,0,13,480419805.4998487,29452910.537111,0.7252197375957634,2,0,17975899.733259045,1
0.12287637831409871,0,14,481450890.82787526,29579470.90051292,0.7202197375957636,2,0,17976664.218028665,1
0.12311689110760599,0,15,482393261.5282353,29695379.325307317,0.7152197375957633,2,0,17977100.92741878,1
0.12336241299603051,0,16,483355258.7283609,29813935.52552562,0.7102197375957633,2,0,17977707.223389477,1
0.12353493594191625,0,17,484031233.4529139,29897383.70924621,0.705219737595764,2,0,17978237.514218144,1
0.12369002900978249,0,18,484638914.9024318,29972500.721775644,0.7002197375957635,2,0,17978879.93927687,1
0.12391390051486055,0,19,485516082.1580885,30081095.751451116,0.6952469145015825,2,0,17979887.873703413,1
0.12406861676472607,0,20,486122287.1695424,30156259.87381503,0.6902469145015834,2,0,17980516.211808532,1
0.12422135942437977,0,21,486720759.3133885,30230557.190987732,0.6834433770854993,2,0,17981102.112392243,1
0.12439335073105187,0,22,487394650.9836025,30314326.88212094,0.6648234563959396,2,0,17982551.190695863,1
0.12450742394593356,0,23,487841609.55837435,30369951.049875554,0.6598234563959399,2,0,17983458.3852009,1
0.12467420644107577,0,24,488495092.20461124,30451368.98548502,0.6548234563959399,2,0,17984651.027789507,1
0.1247835010927691,0,25,488923327.5427815,30504782.288357485,0.6533187082802454,2,0,17545693.437046852,1
0.12496247871137524,0,26,489624592.7908173,30592351.376594137,0.6483187082802454,2,0,17546623.80107986,1
0.12504605731963092,0,27,489952068.2254854,30633287.203597877,0.6433187082802454,2,0,17547903.90808657,1
0.1251479471407449,0,28,490351290.1574358,30683228.670509413,0.6383187082802453,2,0,17548659.539303396,1
0.1252350012477555,0,29,490692383.1970055,30725930.61097055,0.6320158281507879,2,0,17552176.81272421,1
