timestep,run,funding_pool,token_supply,collateral_pool,simulation,sentiment,substep,subset,token_price
35,1,1399823.5330203366,58978368.614006154,4012538.6929248665,0,0.8369990813130594,2,0,0.1360681479403271
36,1,1400312.8876034864,59236884.35471572,4047791.542691461,0,0.8132993851407081,2,0,0.13666456589623877
37,1,1368305.3030564305,59376899.948741496,4066949.3275441024,0,0.8208920918825852,2,0,0.13698759386411188
38,1,1368713.3428671565,59599811.97584942,4097542.8290607794,0,0.815892091882585,2,0,0.137501871003256
39,1,1369141.4692767619,59776349.63919624,4121853.038866167,0,0.8108920918825852,2,0,0.13790915851319926
40,1,1369729.2051296025,59867426.99583015,4134423.0092148194,0,0.8088406548527074,2,0,0.13811928177580735
41,1,1370093.2419166681,60043335.169158116,4158755.014639708,0,0.8038406548527075,2,0,0.13852511699836076
42,1,1370538.712655782,60252683.351598345,4187805.5520365606,0,0.7988406548527076,2,0,0.1390081011861016
43,1,1370938.7521147314,60341932.82799219,4200221.140791582,0,0.7938406548527074,2,0,0.13921400737243633
44,1,1372915.0705219554,60395483.82714803,4207679.498008595,0,0.7888406548527075,2,0,0.1393375541141778
45,1,1374108.2406229014,60419344.51554784,4211004.844719069,0,0.7838406548527075,2,0,0.1393926027660046
46,1,1349694.3106781535,60684729.625401355,4248078.809080466,0,0.7945136511461806,2,0,0.14000486894489875
47,1,1352078.7001098641,60758540.281135224,4258418.944779416,0,0.7895136511461806,2,0,0.14017515644962267
48,1,1313597.6347872464,60883064.517130464,4275892.036206033,0,0.7769739609270532,2,0,0.14046244452767126
49,1,1289610.62191392,60965870.56481059,4287531.085745214,0,0.7862047301578224,2,0,0.14065348517207824
50,1,1300428.8932439908,60973597.223529436,4288617.936090709,0,0.7812047301578223,2,0,0.14067131123553756
51,1,1300854.9616676504,61136426.07649107,4311553.868496225,0,0.818846778617131,2,0,0.14104697134575084
52,1,1272710.7894236255,61204427.35257757,4321150.576718093,0,0.8434245711318838,2,0,0.14120385611404995
53,1,1277769.8348970606,61253132.31872503,4328030.642154003,0,0.838424571131884,2,0,0.14131622264257426
54,1,1250974.1776206372,61156431.37001918,4314376.016220664,0,0.8060162427039125,2,0,0.14109312527139073
55,1,1253300.2376452151,61382093.01314605,4346274.064768992,0,0.8010162427039126,2,0,0.14161374601019752
56,1,1280436.8833079608,60772834.238789,4260422.838218488,0,0.7960162427039125,2,0,0.14020813383421968
57,1,1292252.4318264995,60681528.06400829,4247630.586721019,0,0.8181452684049224,2,0,0.13999748266854847
58,1,1279486.9417283065,60829016.27470332,4268303.657696024,0,0.8402461855176813,2,0,0.14033775060311351
59,1,1280898.1146804325,60822894.420852914,4267444.573728571,0,0.8080593830435661,2,0,0.14032362696193862
60,1,1289964.8832806714,60696856.17335769,4249776.754469969,0,0.8030593830435659,2,0,0.14003284592968324
61,1,1309015.442098076,60318589.254404776,4196972.016957441,0,0.7980593830435659,2,0,0.1391601517487731
62,1,1255060.4938982835,60532347.17980707,4226771.310492576,0,0.793059383043566,2,0,0.13965330959122566
63,1,1242178.9539326385,60631547.68496379,4240636.341066116,0,0.8084688140321765,2,0,0.13988217365323052
64,1,1243315.6525748593,60888250.833753094,4276620.549944799,0,0.8034688140321765,2,0,0.14047440980433212
65,1,1269121.2585899478,60356470.21594968,4202245.192610592,0,0.7984688140321765,2,0,0.13924754637159398
66,1,1326483.9646222894,58865201.15684632,3997154.979898892,0,0.7934688140321765,2,0,0.13580706092376965
67,1,1342056.8543090331,58558654.98409897,3955632.244201349,0,0.7884688140321766,2,0,0.1350998326472991
68,1,1329743.5818070376,58828281.02391736,3992142.537546755,0,0.8194737975432417,2,0,0.13572188301486152
69,1,1336255.494828266,58892647.845295876,4000883.302977013,0,0.7720795726442256,2,0,0.13587038278485516
70,1,1306338.0270490695,58845631.459349856,3994497.7185745556,0,0.7720795726442256,2,0,0.13576191195548395
71,1,1310357.9970828786,59027862.77752573,4019276.097890647,0,0.8488060205100413,2,0,0.13618233521478426
72,1,1311152.0102302982,59262341.29208995,4051271.351546715,0,0.8438060205100412,2,0,0.13672329723116963
73,1,1327800.9208019068,58904797.15029631,4002534.2039673864,0,0.8152476968421676,2,0,0.13589841227208954
74,1,1275366.0812753262,59042800.783564344,4021310.647842627,0,0.8113191254135961,2,0,0.13621679847416837
75,1,1293836.155796928,58914089.079715885,4003797.062019284,0,0.7975046716623224,2,0,0.13591984954912223
76,1,1258196.4379342962,59155596.35183508,4036689.975375598,0,0.8395878693759867,2,0,0.13647702751120605
77,1,1229870.9646153315,59309771.66840401,4057758.7840420604,0,0.8828784441650843,2,0,0.13683272317177855
78,1,1201742.4319037513,59821040.70625792,4128018.6502789524,0,0.8817245980112381,2,0,0.13801226463273875
79,1,1206459.9486635595,59265265.15452162,4051671.1215206287,0,0.8489138982616065,2,0,0.1367300428322308
80,1,1206923.6919321693,59725929.36710753,4114902.5541114053,0,0.8929413862143941,2,0,0.1377928346269511
81,1,1207424.8608426645,60154396.16214208,4174153.9801116902,0,0.8879413862143942,2,0,0.138781344221644
82,1,1207879.2615130688,60398514.858666874,4208101.845124647,0,0.8799867373841107,2,0,0.13934454696350224
83,1,1220794.2913546397,60155368.35761903,4174288.9037971143,0,0.8749867373841108,2,0,0.13878358715987868
84,1,1223312.1402644939,60545246.34425262,4228572.913434554,0,0.8699867373841107,2,0,0.13968306906842604
85,1,1223772.4075766788,60923051.72686384,4281510.581923404,0,0.8649867373841109,2,0,0.14055469844546495
86,1,1234057.610152149,60836278.019996956,4269322.815525696,0,0.8599867373841106,2,0,0.14035450407148067
87,1,1176619.899534952,60956053.0049634,4286150.322920447,0,0.8919576524183837,2,0,0.14063083522062836
88,1,1182041.7552391982,61354561.51402049,4342376.100410909,0,0.8869576524183835,2,0,0.1415502284836184
89,1,1193785.3631044463,61255880.83404044,4328419.0606705025,0,0.8819576524183836,2,0,0.1413225637028196
90,1,1159700.9861267465,61457827.87967923,4357005.7793786805,0,0.8498132296968717,2,0,0.1417884728340458
91,1,1169426.9447625475,61454927.87142021,4356594.601337779,0,0.8569403816507937,2,0,0.14178178226660407
92,1,1169772.4340110715,61592536.16684374,4376126.794254106,0,0.8519403816507937,2,0,0.14209925639041457
93,1,1170359.4870716124,61906493.30548858,4420853.573854702,0,0.8469403816507936,2,0,0.14282358239996618
94,1,1170756.7570693924,62354928.35537891,4485132.644687727,0,0.8813459191256557,2,0,0.1438581604689095
95,1,1146699.8260822464,62630755.1771995,4524900.345923506,0,0.9113180977746644,2,0,0.14449451657165327
96,1,1147212.2239966735,62849738.87528901,4556597.606347211,0,0.9063180977746648,2,0,0.14499973071928718
97,1,1100006.433446007,63310125.650302835,4623598.06505398,0,0.9155401824821877,2,0,0.1460618824417659
98,1,1080439.5101160042,63676735.86855039,4677300.883330097,0,0.9116940286360339,2,0,0.14690768361574238
99,1,1081105.2417791886,63708391.99474448,4681952.567478695,0,0.9224248749907088,2,0,0.14698071701024648
100,1,1081575.665226974,64050886.03379788,4732427.899983404,0,0.9174248749907089,2,0,0.14777088009325062
101,1,1081954.6720246952,64196336.78831999,4753945.690251391,0,0.912424874990709,2,0,0.14810644744191492
102,1,1082345.8923720373,64321467.56854103,4772496.427417087,0,0.8928045754618031,2,0,0.1483951348694434
103,1,1041829.6828357197,64408016.03297036,4785348.439239039,0,0.8986379087951367,2,0,0.148594809589832
104,1,1042219.7233615798,64768474.12372091,4839060.520459129,0,0.8936379087951365,2,0,0.1494264172787379
105,1,1042658.9758515976,64911527.81113716,4860460.126961005,0,0.861937152909321,2,0,0.14975645438827814
106,1,1043086.5226917954,65160816.69142705,4897864.432648049,0,0.8569371529093209,2,0,0.15033158518691314
107,1,1043604.3384085518,65395372.49714074,4933189.042539267,0,0.8519371529093208,2,0,0.15087272552060038
108,1,995376.0342163108,65484912.180023395,4946707.386900144,0,0.8523538195759878,2,0,0.15107930123816124
109,1,996340.2738799567,65671469.31351616,4974932.455670843,0,0.8277429951601663,2,0,0.1515097045239074
110,1,997895.7589986935,65800574.19567129,4994512.32555201,0,0.8207196297179387,2,0,0.1518075605449831
111,1,999343.0688099033,65823164.03071168,4997942.221956256,0,0.8157196297179387,2,0,0.15185967722926
112,1,1012722.4150735645,65526413.58483166,4952979.376962614,0,0.7764669077293405,2,0,0.1511750485336848
113,1,1021338.8131805116,65366736.33375319,4928869.572460088,0,0.7714669077293407,2,0,0.15080665943895336
114,1,1025701.0254470939,65313189.84553003,4920797.71291491,0,0.7664669077293406,2,0,0.15068312310431994
115,1,1046537.1693056917,64810160.844397224,4845291.622384634,0,0.7614669077293407,2,0,0.14952259211384153
116,1,1080767.47336812,63970978.35307725,4720627.237321941,0,0.7564669077293404,2,0,0.1475865262296668
117,1,1033114.3070624057,64206547.01007671,4755458.01017863,0,0.7737474475416324,2,0,0.1481300032980219
118,1,1041398.9642434922,64026618.51262005,4728842.5463571595,0,0.7584442860659716,2,0,0.14771489284335937
119,1,1043876.2003900512,64072508.81988919,4735623.6574472245,0,0.7534442860659714,2,0,0.14782076571277344
120,1,1044505.4643630637,64156028.35192694,4747977.625177106,0,0.7484442860659717,2,0,0.148013452426704
121,1,1002171.0535905288,64088668.09413128,4738012.6349546295,0,0.7598209548550224,2,0,0.14785804654250562
122,1,1038141.9879328134,63246044.40539343,4614242.974708421,0,0.7548209548550225,2,0,0.14591404152114634
123,1,1043998.2243456992,63307547.24950237,4623221.466648301,0,0.7498209548550225,2,0,0.146055933850277
124,1,1072295.2016643144,62217063.403790236,4465321.571453232,0,0.7927638722650888,2,0,0.14354009421734318
125,1,1074818.0829869716,62320136.40111838,4480128.934489302,0,0.7877638722650887,2,0,0.14377789245046976
126,1,1054968.9230990296,62367808.58409745,4486985.762070687,0,0.7866381365270593,2,0,0.14388787625976582
127,1,1059714.0001666427,62546710.870775424,4512764.552482972,0,0.8053286073209421,2,0,0.14430061915826606
128,1,1042151.5341086541,62787085.22537823,4547517.37219068,0,0.8815247895504462,2,0,0.14485518338260417
129,1,1042655.4110101406,63025051.33556937,4582053.319393959,0,0.9039613386490277,2,0,0.1454041915808164
130,1,1044023.5779678887,63432498.43375614,4641489.338581816,0,0.8846615806815767,2,0,0.14634420693452646
131,1,1049010.237369394,63502781.362349585,4651780.536171879,0,0.8796615806815768,2,0,0.1465063556705846
132,1,1054736.6171237468,63580698.960228704,4663202.962813655,0,0.8746615806815767,2,0,0.14668611824260072
133,1,1034597.8160558778,63575506.11787119,4662441.276031573,0,0.8713282473482434,2,0,0.14667413791051057
134,1,1036207.5748144832,63856069.35456684,4703683.448868632,0,0.8663282473482435,2,0,0.14732142132804907
135,1,1044039.0163336474,64069313.81148953,4735151.3806345835,0,0.8923723551548989,2,0,0.1478133945547402
136,1,995068.0490324977,64112849.046106,4741588.657774909,0,0.8877056884882323,2,0,0.14791383406983058
137,1,961245.0458265615,64599126.72570987,4813788.627424324,0,0.8793379820574964,2,0,0.14903571832677667
138,1,962935.7479317299,65139225.23256172,4894619.09218172,0,0.8992348011188976,2,0,0.15028177184198385
139,1,964363.0019626737,65656231.385195896,4972624.029499736,0,0.8942348011188977,2,0,0.15147454931813092
140,1,965214.2713147958,66129248.64805849,5044532.206032801,0,0.8892348011188976,2,0,0.15256584065788886
141,1,992080.1979246374,65847744.61022433,5001675.717803369,0,0.8842348011188977,2,0,0.15191638673154337
142,1,1010251.9675365755,65640589.149137355,4970254.911090778,0,0.8792348011188976,2,0,0.15143846133977296
143,1,969424.5118486569,65784551.46400321,4992080.249890874,0,0.8816134144908302,2,0,0.15177059473066415
144,1,971870.0632124372,65949333.6701454,5017120.665668845,0,0.87661341449083,2,0,0.15215076139397132
145,1,913227.2511994657,66259949.1887565,5064492.349445656,0,0.8739467478241634,2,0,0.15286737799989253
146,1,913728.469107167,66451456.07860892,5093809.811621227,0,0.8689467478241634,2,0,0.15330920079751126
147,1,869766.4435206024,66657519.55160487,5125450.219893936,0,0.86461341449083,2,0,0.15378460687922596
148,1,850003.6687899436,66929230.325339295,5167320.316729051,0,0.9019287812082214,2,0,0.1544114669064919
149,1,824920.4490993259,67188362.5081118,5207410.757003922,0,0.8579730549659244,2,0,0.15500930704704163
150,1,825413.8519304182,67415462.08684297,5242672.798403626,0,0.8324936223586263,2,0,0.15553324522644796
151,1,805961.1260752853,67662962.7591594,5281238.043256324,0,0.8157342520736877,2,0,0.15610425047612667
152,1,806737.6720392889,67776071.44644819,5298909.548044694,0,0.8107342520736875,2,0,0.15636520190555786
153,1,809355.801149174,67805301.88214746,5303481.156632779,0,0.8342380632668803,2,0,0.15643263902432797
154,1,813237.092342045,67956703.90831973,5327191.817310773,0,0.8332389808921117,2,0,0.15678193646642066
155,1,818639.6838171032,67951660.58236785,5326401.144242325,0,0.8282389808921113,2,0,0.15677030108148451
156,1,819364.439832966,68230167.28086483,5370152.198899911,0,0.8232389808921117,2,0,0.15741283988925442
157,1,819796.4355366344,68362360.5304551,5390981.271956697,0,0.837529383694638,2,0,0.1577178210385243
158,1,827880.6045965488,68491117.14055282,5411307.607683854,0,0.8537796900594415,2,0,0.15801487356613375
159,1,834802.5044686655,68513404.73829249,5414829.952630198,0,0.8487796900594414,2,0,0.15806629296307098
160,1,837465.5216174106,67973887.40917397,5329886.220459678,0,0.8213291147171445,2,0,0.15682158027467297
161,1,846301.7458085582,68061724.66924196,5343669.898416693,0,0.8163291147171448,2,0,0.15702422835698646
162,1,846745.8045621521,68271688.59717524,5376690.175946838,0,0.8113291147171446,2,0,0.1575086331223189
163,1,859036.3642156497,68187005.82762745,5363360.1809197385,0,0.7709493525467502,2,0,0.15731326271982035
164,1,872322.9459102097,67987708.06440942,5332053.817792939,0,0.7659493525467501,2,0,0.15685346571005213
165,1,872798.2020771767,68117035.22538026,5352358.524798984,0,0.7609493525467501,2,0,0.15715183454739404
166,1,893219.8004910464,67833686.99482936,5307922.444144933,0,0.75594935254675,2,0,0.1564981259104943
167,1,906168.0807972698,67627386.8084175,5275685.946110266,0,0.7509493525467501,2,0,0.1560221737106544
168,1,903988.5228911694,67450059.40111089,5248055.211728782,0,0.8157139132369761,2,0,0.15561306419375365
169,1,926794.8095386084,66951788.47511469,5170804.140730044,0,0.7970134968750062,2,0,0.1544635104901486
170,1,927220.0929532757,67119382.68143208,5196723.730676565,0,0.7920134968750064,2,0,0.15485016467871024
171,1,946192.9718032082,66395363.351369955,5085213.90993795,0,0.767571435419322,2,0,0.15317979007138083
172,1,949257.6534658493,66431135.34497843,5090694.9325237125,0,0.7625714354193223,2,0,0.15326231912453747
173,1,955694.1221874095,66523867.932949305,5104917.263713286,0,0.757571435419322,2,0,0.15347626114761193
174,1,925445.9005284269,66687778.06489355,5130104.569622789,0,0.7418156597042356,2,0,0.15385441586105056
175,1,942352.9458251336,65192645.69325501,4902650.505585107,0,0.716851912071641,2,0,0.1504050174203115
176,1,945101.94847522,65191536.434561044,4902483.668931301,0,0.7118519120716412,2,0,0.15040245826549556
177,1,949235.0147586584,65223122.83263075,4907235.49173904,0,0.7068519120716409,2,0,0.15047533079124445
178,1,949621.9061441043,65250130.66224999,4911300.345255457,0,0.7018519120716412,2,0,0.15053764016741977
179,1,1029778.636125382,63249670.96247313,4614772.155480026,0,0.696851912071641,2,0,0.14592240829894693
180,1,1037263.579254406,63080054.98515383,4590054.57052594,0,0.7042667326879558,2,0,0.14553108971151751
181,1,1007563.9186832784,61989719.81784495,4432748.272690226,0,0.7524244162539556,2,0,0.14301559309239445
182,1,1001803.2299692931,61264659.5885027,4329659.785656769,0,0.7490628418452168,2,0,0.14134281704127188
183,1,1088344.3453122634,59027759.33522221,4019262.010888537,0,0.7599883970785538,2,0,0.13618209656453012
184,1,1094928.335981954,59064006.702131085,4024199.768916298,0,0.7730666875199959,2,0,0.13626572234460693
185,1,1120060.8442031057,58581565.65285564,3958728.0772093926,0,0.7680666875199956,2,0,0.13515268952243917
186,1,1147629.7436632984,57776374.47236743,3850652.2032794305,0,0.7630666875199957,2,0,0.13329504450373822
187,1,1134521.0316484892,57561105.649954215,3822011.391958272,0,0.7942841968629228,2,0,0.1327984008924718
188,1,1146758.383525779,57608825.939404055,3828351.1969650798,0,0.7892841968629231,2,0,0.13290849568751628
189,1,1147947.5280391593,57872026.97435899,3863412.7620153283,0,0.7842841968629229,2,0,0.13351572301855152
190,1,1134663.5497457336,57379492.30222428,3797931.4775727494,0,0.7854001182496906,2,0,0.13237940334391998
191,1,1139724.3737098617,57555544.61073984,3821272.930516796,0,0.7454202480104353,2,0,0.1327855710986965
192,1,1142785.2565373399,57328433.29131741,3791175.3234857777,0,0.7598197959491656,2,0,0.1322616058325098
193,1,1165613.2749206163,56778330.567309074,3718766.930898659,0,0.7548197959491656,2,0,0.13099247173145281
194,1,1185262.7652527401,56501214.11972481,3682555.347092561,0,0.7831422475430753,2,0,0.1303531403516147
195,1,1134506.1169664485,56775192.9495383,3718355.9379477366,0,0.8265713462041184,2,0,0.130985232978516
196,1,1135316.2722694855,56940146.572688445,3739993.8142583766,0,0.8215713462041184,2,0,0.13136579511554258
197,1,1115147.5012499257,56602338.32002358,3695749.000415822,0,0.8199046795374517,2,0,0.13058644254307838
198,1,1115682.4942806289,57009284.37393893,3749081.6704679155,0,0.8951523513740242,2,0,0.13152530194473938
199,1,1117025.2176523944,57597213.802659996,3826808.0008844077,0,0.9286240762922913,2,0,0.1328817054934583
200,1,1054050.246431938,58068739.5188997,3889721.6169180106,0,0.9483739893113795,2,0,0.13396955570740496
201,1,1054655.0772264039,58715579.91730576,3976861.1829092526,0,0.9433739893113796,2,0,0.1354618719089622
202,1,1056121.6072376452,59297507.594984695,4056080.830980405,0,0.9383739893113795,2,0,0.1368044289039718
203,1,1057238.9889546148,59394451.599637754,4069354.0413296446,0,0.8991251292179901,2,0,0.13702808702604347
204,1,1057982.1683411526,59711152.81581939,4112866.703095403,0,0.8869147987971223,2,0,0.13775874385750508
205,1,1052407.7881250875,60336784.520642735,4199504.4548690105,0,0.9013748791486836,2,0,0.1392021297864242
206,1,1052857.086590821,60503331.6453263,4222720.166241915,0,0.8775360448045247,2,0,0.13958636826797316
207,1,1053508.613282176,60943529.315535575,4284389.286941052,0,0.8725360448045247,2,0,0.14060194199645365
208,1,1055190.7201431005,61195434.710022986,4319880.874196994,0,0.8675360448045248,2,0,0.14118310931744898
209,1,1057116.3095432909,61394986.25397717,4348100.1166612515,0,0.8625360448045248,2,0,0.14164349182111205
210,1,1057413.9997530964,61896951.5333336,4419490.888797869,0,0.8575360448045246,2,0,0.14280156871434369
211,1,1058929.9021645049,62083326.70636865,4446145.625000114,0,0.8525360448045247,2,0,0.14323155220172884
212,1,1059598.2955390678,62134171.99387309,4453431.256640334,0,0.8161652999763072,2,0,0.14334885663494404
213,1,1031045.7594492245,62639599.953201234,4526178.457797788,0,0.8514241607804564,2,0,0.1445149222274519
214,1,1031443.2661714653,62785000.996918775,4547215.465905976,0,0.8464241607804565,2,0,0.1448503748890323
215,1,936853.5393161285,63112517.968382634,4594780.159506176,0,0.8157378980058796,2,0,0.14560598459430868
216,1,1004100.9132298528,61480095.269915,4360163.610603041,0,0.8341248210625501,2,0,0.1418398456105408
217,1,980112.0129684483,61827695.378138565,4409606.534063043,0,0.8478934188350485,2,0,0.1426417888324597
218,1,1000553.3328667997,61702187.131955355,4391721.984289804,0,0.8428934188350488,2,0,0.1423522305586262
219,1,1043415.0911289079,60870734.45517792,4274160.30093661,0,0.8378934188350484,2,0,0.14043399801866635
220,1,1044422.2203779935,60967547.51261517,4287766.957542319,0,0.8328934188350487,2,0,0.14065735403429544
221,1,1058751.0745947864,60894413.57320364,4277486.300942708,0,0.8278934188350486,2,0,0.14048862777208845
222,1,1091053.1652265952,60186232.74459026,4178573.473013345,0,0.8228934188350485,2,0,0.13885479394418251
223,1,1021288.7269641833,60513230.79798026,4224102.06604919,0,0.8516341343329782,2,0,0.13960920646101674
224,1,961640.0322205073,60776054.36214856,4260874.337666757,0,0.8601349836701303,2,0,0.1402155629346165
225,1,969607.1432464846,60842781.999969356,4270235.7272061,0,0.8551349836701303,2,0,0.14036950931034847
226,1,970341.3248608795,61215981.27782782,4322782.189506792,0,0.8501349836701303,2,0,0.1412305120092059
227,1,947251.938173254,61310849.69515824,4336190.886564457,0,0.8261420895199479,2,0,0.14144938157354844
228,1,938536.8519429938,61491232.32110458,4361743.431302753,0,0.8210769690051823,2,0,0.1418655397415331
229,1,945179.3457853033,61680528.02555231,4388639.303327846,0,0.8160769690051821,2,0,0.14230226114503333
230,1,945627.8270445107,61731868.77354735,4395948.248448119,0,0.7719754071873183,2,0,0.14242070864803694
231,1,960023.8893878923,61467079.89693068,4358317.707518459,0,0.7669754071873184,2,0,0.14180981803028808
232,1,908517.2140621226,61614744.67766482,4379283.17607535,0,0.7640717716096265,2,0,0.14215049332705676
233,1,915449.9863111156,61123080.817686625,4309671.765601318,0,0.7610764514412334,2,0,0.14101618269065613
234,1,927385.7718380035,60860881.82343091,4272776.768448795,0,0.7560764514412331,2,0,0.14041126715333965
235,1,911212.1735678545,61103571.24041733,4306921.038554523,0,0.7939192556579642,2,0,0.14097117242488388
236,1,932467.3932149855,60762440.68709589,4258965.702344209,0,0.7738665174053723,2,0,0.1401841550202471
237,1,932987.6885115922,60970784.242141224,4288222.239438175,0,0.7688665174053723,2,0,0.1406648214465407
238,1,939627.8061594572,61004856.131418765,4293016.294800275,0,0.7638665174053723,2,0,0.14074342821339048
239,1,965621.9423824449,60597222.36316911,4235836.199578257,0,0.7588665174053723,2,0,0.13980298219585696
240,1,958116.6311278777,60759810.85640446,4258597.049728798,0,0.7621018115230194,2,0,0.1401780877755947
241,1,994677.5199255192,59774094.32759591,4121542.016608597,0,0.7571018115230191,2,0,0.13790395531616792
242,1,969540.3874413953,60059057.37896987,4160933.2207351616,0,0.7653285799740557,2,0,0.13856138948301722
243,1,1009451.8746683232,58666111.68880106,3970162.946917129,0,0.7446315923678442,2,0,0.13534774446880568
244,1,1011264.6072712396,58824522.295371,3991632.412128001,0,0.7396315923678443,2,0,0.13571321130616676
245,1,1028996.2641642585,58425319.71825898,3937639.180122856,0,0.7647130632661762,2,0,0.13479221676872646
246,1,1029485.4169821527,58765809.19039019,3983668.2446312294,0,0.7597130632661763,2,0,0.13557775514414824
247,1,978713.2158481933,58894554.181264125,4001142.321766845,0,0.7694519080931789,2,0,0.13587478086521323
248,1,988521.8050390077,58924031.11099683,4005148.495435973,0,0.7644519080931789,2,0,0.13594278666683088
249,1,990476.5006909393,59130408.33271338,4033253.121246423,0,0.759451908093179,2,0,0.13641891659371685
250,1,1008951.3966452262,58908055.785128176,4002977.0595163377,0,0.7544519080931787,2,0,0.13590593022175151
251,1,993968.0837364539,59274705.60074426,4052962.016943078,0,0.8317885971486181,2,0,0.13675182275024875
252,1,1035815.8116082465,57746664.52787611,3846693.0331163625,0,0.8271219304819514,2,0,0.13322650111711454
253,1,1036468.3753414617,58008155.15522124,3881609.390671899,0,0.8022503456248754,2,0,0.1338297823912961
254,1,1051606.8030514894,57847583.86258856,3860149.911476763,0,0.7972503456248755,2,0,0.13345933066612367
255,1,1058706.9750256143,57879512.68887289,3864412.287240797,0,0.7922503456248754,2,0,0.13353299320309295
256,1,1018073.1553939895,58125508.17706978,3897330.606331189,0,0.7892168216287714,2,0,0.13410052586408755
257,1,1012657.5281960982,58263868.27163254,3915906.8506359267,0,0.7598412905441568,2,0,0.1344197344529045
258,1,1026539.0595198957,58014078.91109765,3882402.2061106157,0,0.7317656019413943,2,0,0.13384344900347775
259,1,1036219.9819383704,57812507.537172444,3855470.0678243064,0,0.7267656019413943,2,0,0.13337840657907135
260,1,1034207.7791192856,57757814.445842676,3848178.641084009,0,0.713532216870305,2,0,0.13325222493286346
261,1,1038757.5059477843,57834147.484838665,3858356.9097519773,0,0.7763493153584577,2,0,0.1334283317918174
262,1,1039474.3730277627,58104129.40065513,3894464.2284008027,0,0.7713493153584577,2,0,0.13405120319578845
263,1,1056527.8844645647,57831556.7176189,3858011.2357464484,0,0.7663493153584576,2,0,0.13342235466993996
264,1,1056976.4253264097,58007056.95675767,3881462.420401716,0,0.7613714686974457,2,0,0.13382724875337898
265,1,1062393.8357204306,58066790.59734899,3889460.5251452494,0,0.7566839686974458,2,0,0.13396505937846068
266,1,1062700.758117697,58454832.063155115,3941618.2192244516,0,0.7519964686974457,2,0,0.1348603042761595
267,1,1063760.866070535,58650271.525411844,3968019.305966708,0,0.7473089686974458,2,0,0.1353111998551432
268,1,1099674.991041177,57748657.26040428,3846958.5224794517,0,0.7426214686974457,2,0,0.13323109852173629
269,1,1113716.096712898,57618854.296067245,3829684.166772825,0,0.7379339686974458,2,0,0.13293163196527563
270,1,1096137.2015657355,57229358.25600831,3778082.8232357865,0,0.7365209815030772,2,0,0.13203303124019003
271,1,1133212.7157110055,56460091.84478465,3677196.8801044943,0,0.7318334815030771,2,0,0.13025826774116966
272,1,1144309.3309183484,56445255.598493226,3675264.5902739535,0,0.7271459815030771,2,0,0.13022403925023815
273,1,1145222.7592746625,56629470.298513584,3699292.918139912,0,0.7224584815030772,2,0,0.13064903834133204
274,1,1148075.99725463,56734551.62263508,3713034.4296015794,0,0.717770981503077,2,0,0.13089146995638581
275,1,1117609.2713228313,56855771.989859484,3728918.092249893,0,0.7275903697710238,2,0,0.13117113572620084
276,1,1179265.6401434676,55151678.79291427,3508740.064020639,0,0.7229028697710238,2,0,0.12723964676380556
277,1,1185253.420777435,55223427.25681704,3517875.2514797617,0,0.748327454363603,2,0,0.12740517661534667
278,1,1166332.3119551141,54695346.28098718,3450916.689417558,0,0.7497665175021836,2,0,0.12618684857351903
279,1,1168650.8250607923,54891701.146193,3475738.5661724717,0,0.7450790175021835,2,0,0.1266398560655113
280,1,1131691.5368241202,55025607.19860147,3492717.093357088,0,0.8357425509820472,2,0,0.12694878879758584
281,1,1132108.6647145404,55222559.61163802,3517764.7098608846,0,0.8307425509820474,2,0,0.1274031748836041
282,1,1133709.0014010035,55663989.67889088,3574229.081854648,0,0.8915167223799132,2,0,0.12842159185762
283,1,1134219.281668992,56049889.67087784,3623958.757341169,0,0.8644441680750757,2,0,0.12931189619179892
284,1,1134748.6908851732,56552764.14381101,3689278.1200478515,0,0.8594441680750757,2,0,0.1304720706724853
285,1,1033774.4001010593,56705923.89286773,3709288.249353276,0,0.8700036963566612,2,0,0.13082542333182293
286,1,1049655.8837226212,56741347.699574195,3713924.0313803693,0,0.8504506999372853,2,0,0.13090714908797416
287,1,1082602.770552802,56038826.15818493,3622528.2547314633,0,0.8785236624835107,2,0,0.12928637172041704
288,1,1082991.4267808706,56500966.62472614,3682523.0854129223,0,0.873523662483511,2,0,0.13035256935945463
289,1,1083447.5232538648,56859583.90803609,3729418.1226482214,0,0.8685236624835108,2,0,0.1311799301479283
290,1,1084219.8838053558,57208603.24139817,3775342.972655746,0,0.8635236624835111,2,0,0.13198514764379965
291,1,1084667.2098783874,57723183.17770766,3843565.3310252116,0,0.8897539659075561,2,0,0.13317232763107814
292,1,1085027.143214513,58232615.70926457,3911707.0161928628,0,0.9306502627507558,2,0,0.13434763211471287
293,1,1051071.2214078377,58756297.39576706,3982378.7612347403,0,0.9256502627507558,2,0,0.13555581061925934
294,1,1042274.2299248105,58803758.51010054,3988814.9894825057,0,0.9212752627507557,2,0,0.1356653074751118
295,1,1042769.6942836287,59323556.54466111,4059645.2253983584,0,0.9181651225525994,2,0,0.13686452606199015
296,1,1049447.1052391077,59592932.15405078,4096596.8952907263,0,0.9164004166702462,2,0,0.13748599866510391
297,1,1052699.4881898104,59862985.15218275,4133809.5277198516,0,0.9114004166702464,2,0,0.13810903406206507
298,1,1057877.0097232629,60219762.79683772,4183230.5783962402,0,0.9094244112840288,2,0,0.1389321506465951
