collateral_pool,substep,funding_pool,timestep,token_price,subset,run,token_supply,sentiment,simulation
5769122.897164628,2,10364921.53794937,197,0.058614017797263204,0,1,196851303.28786296,0.500241080479469,2
5787677.197934066,2,10374723.802664092,198,0.05870819754664288,0,1,197167599.74910945,0.49565392451616663,2
5722196.121800833,2,10408815.62058487,199,0.058375144130935516,0,1,196049061.87352416,0.49106676855286374,2
5705197.796205851,2,10429423.68161934,200,0.05828837519666239,0,1,195757654.14481935,0.486479612589561,2
5713615.046299048,2,10440525.278378027,201,0.058331357667966925,0,1,195902007.93274933,0.48193574522703875,2
5698954.191629563,2,10452141.761022674,202,0.05825647190407193,0,1,195650509.04605937,0.477394460823369,2
5624331.805336474,2,10479254.581727264,203,0.05787380857007163,0,1,194365359.54003188,0.47285317641969943,2
5602591.373025692,2,10251719.03689055,204,0.0577618468395081,0,1,193989343.4707014,0.4728990479793324,2
5604545.738302777,2,10264359.833139226,205,0.057771920562298074,0,1,194023175.4026298,0.47133467572369975,2
5556555.879727578,2,10284704.709640013,206,0.05752404795141,0,1,193190711.62798372,0.4667892211782453,2
5556711.027067716,2,10292314.2044272,207,0.0575248510244763,0,1,193193408.6957787,0.4622855398750185,2
5514096.282323691,2,10309494.466072382,208,0.057303845744920076,0,1,192451177.0769769,0.4574929126419838,2
5492959.083767421,2,10324632.725324973,209,0.05719390880343854,0,1,192081961.1279018,0.4529974997979476,2
5417070.339396936,2,10362308.872145774,210,0.056797449483525345,0,1,190750478.71535888,0.523283707827978,2
5385985.010376622,2,10390974.017048769,211,0.056634251715037956,0,1,190202389.8003227,0.5185589371857762,2
5431609.238914558,2,10402780.56922415,212,0.05687361787602501,0,1,191006285.22541186,0.5138341665435742,2
5456744.522499639,2,10418717.503044002,213,0.05700505999936138,0,1,191447724.9058512,0.5091093959013723,2
5520582.150911265,2,10429982.936988419,214,0.05733753721192902,0,1,192564327.64128953,0.5084107657419269,2
5496832.369421453,2,10446374.623092966,215,0.05721407000479862,0,1,192149671.18963665,0.5038070393671993,2
5435399.037285587,2,10478883.956814913,216,0.05689345563965036,0,1,191072909.0428999,0.49909816950483804,2
5404083.173751228,2,10501614.780059947,217,0.056729324050213595,0,1,190521683.95194831,0.4944357223990813,2
5437543.239262362,2,10072796.694458997,218,0.05690467643784464,0,1,191110593.3517305,0.49355473959608753,2
5492967.573811513,2,10079536.833599163,219,0.05719395300353293,0,1,192082109.57099634,0.49329296997554317,2
5454239.3913251655,2,10100352.91764294,220,0.056991973300309515,0,1,191403774.09236136,0.48865660633917984,2
5435932.31100358,2,9542777.550540566,221,0.05689624651482607,0,1,191082282.01264843,0.48862455822887163,2
5419868.610849705,2,9557543.25705368,222,0.0568121173899564,0,1,190799739.9092843,0.48407910368341717,2
5398950.198509734,2,9572905.59042824,223,0.05670237596440409,0,1,190431180.58753023,0.46300412817832226,2
5373642.947671114,2,9590813.66453718,224,0.056569325394527144,0,1,189984339.04573283,0.4585026002673224,2
5366718.36445102,2,9605873.559435926,225,0.05653286546587043,0,1,189861890.78602332,0.4540431408078635,2
5349761.441757002,2,9626073.790231954,226,0.05644348292423022,0,1,189561705.42978457,0.4495836813484037,2
5314133.402322091,2,9338081.618396534,227,0.05625521939228724,0,1,188929434.80549914,0.5052674441694182,2
5305483.594950248,2,9355088.437856521,228,0.05620941747651875,0,1,188775612.09975505,0.5007466957423048,2
5256293.979891748,2,9384105.763036927,229,0.055948238815214525,0,1,187898460.8345654,0.4961070561026648,2
5192086.982477502,2,9253997.290551536,230,0.055605477729239725,0,1,186747320.39024574,0.4959719209675296,2
5203593.394977883,2,9274642.096612724,231,0.05566705850353785,0,1,186954135.34908357,0.5525193615703797,2
5327636.105546958,2,9280690.475042174,232,0.05632664360868886,0,1,189169308.3138057,0.5477769380840434,2
5401066.594284022,2,9286599.677493956,233,0.05671348857947533,0,1,190468501.570495,0.5434995807093503,2
5423330.790987238,2,9303322.008533178,234,0.056830260115992806,0,1,190860671.0551036,0.5387723079820779,2
5469353.488169857,2,9321175.488930747,235,0.05707088313806609,0,1,191668787.5650488,0.5340450352548052,2
5481418.868524721,2,9096479.235891765,236,0.057133797573887944,0,1,191880081.53793412,0.5295450352548049,2
5520954.773506377,2,9103535.701658083,237,0.05733947223443378,0,1,192570826.28643054,0.506946249376006,2
5481190.270282839,2,9128793.692300964,238,0.05713260620152936,0,1,191876080.39263982,0.5023098857396425,2
5443131.655926294,2,9156597.32009166,239,0.05693391072273825,0,1,191208774.76461202,0.4977102837603915,2
5282698.384466108,2,9212582.006074661,240,0.056088587637611986,0,1,188369813.0749018,0.49311937466948225,2
5300033.52869843,2,9227383.873116834,241,0.056180539452722195,0,1,188678627.16621247,0.4885284655785733,2
5262595.43654208,2,9248507.900027746,242,0.055981765269575295,0,1,188011057.21480957,0.4839375564876643,2
5213515.794593567,2,8465522.970059915,243,0.0557201072045156,0,1,187132295.90380475,0.4846579297796707,2
5167582.760716324,2,8505244.188444197,244,0.055474106621725895,0,1,186306119.21175095,0.48011247523421596,2
5237674.998681498,2,8515091.435438551,245,0.05584906025593027,0,1,187565376.20076934,0.5329927152623578,2
5250490.797882259,2,8538713.071379919,246,0.05591734561571099,0,1,187794708.06665182,0.5283141734925313,2
5272368.687133146,2,8370662.458542576,247,0.05603372347580553,0,1,188185555.41502333,0.5281778098561672,2
5282973.301522833,2,8389109.60586516,248,0.05609004707251607,0,1,188374714.49053118,0.5261273470586693,2
5357682.967091458,2,8205589.156586323,249,0.05648525610349895,0,1,189701997.89036912,0.5843555262925485,2
5489494.355125685,2,8208137.331658024,250,0.057175868196474675,0,1,192021372.94223562,0.5824563082247037,2
5649491.120340767,2,8213120.361865844,251,0.058003107543602064,0,1,194799601.59355032,0.6363938334450295,2
5690796.949643736,2,8235366.572842895,252,0.05821476404908433,0,1,195510435.9727538,0.6337223176519918,2
5791310.579781696,2,8242565.003084607,253,0.05872662254035902,0,1,197229478.87226796,0.6288116033662775,2
5915377.810365686,2,8252336.441189952,254,0.05935233925326648,0,1,199330907.08097512,0.6239008890805632,2
6012631.969314391,2,8263662.746140481,255,0.059838253236335646,0,1,200962817.06509888,0.6189901747948492,2
6133170.700234522,2,8265731.716573886,256,0.06043508296821108,0,1,202967230.25798035,0.6140794605091344,2
6262650.844465169,2,8270224.331068675,257,0.06106968730969371,0,1,205098506.97961855,0.6091687462234209,2
6407643.750607523,2,8275697.309908891,258,0.061772584984139345,0,1,207459142.34454468,0.6042580319377066,2
6569280.242939771,2,8283880.854268456,259,0.06254685699144356,0,1,210059483.68719637,0.64652454136664,2
6656312.827411176,2,8014532.283324724,260,0.06295981724310185,0,1,211446383.38798454,0.645404840751545,2
6741236.152773195,2,8023041.297024615,261,0.06336017485938311,0,1,212790957.9711292,0.6404606558305483,2
6825467.508296435,2,7901154.522311476,262,0.06375478688111876,0,1,214116236.35488382,0.6178297468601207,2
6868983.810058651,2,7932157.291348711,263,0.0639577007858976,0,1,214797709.28767446,0.6129304865734696,2
6977161.014766053,2,7944643.9809932625,264,0.06445935704196264,0,1,216482488.6547958,0.6080644151448978,2
7063038.7566136895,2,7958497.608630419,265,0.06485483984377795,0,1,217810691.49587312,0.5790237322263504,2
7116089.327261351,2,7818820.530075383,266,0.0650979469510253,0,1,218627150.64163086,0.5767091142443707,2
7160412.197047793,2,7474531.375427512,267,0.06530036493540198,0,1,219306958.05854046,0.575597320037517,2
7283099.172745075,2,7484648.882664913,268,0.06585741930201408,0,1,221177788.31708157,0.6663127448589218,2
7430171.145380857,2,7492248.68422844,269,0.06651904495191002,0,1,223399814.31641132,0.6614913162874938,2
7477844.917639115,2,7510785.892069093,270,0.06673210486490033,0,1,224115361.94693905,0.6342420963085376,2
7539250.9897798505,2,7518322.015133642,271,0.0670055378147131,0,1,225033668.42984667,0.629420667737109,2
7586602.655296877,2,7536065.916026462,272,0.06721562881215383,0,1,225739245.15380204,0.6245992391656804,2
7673825.1909173215,2,7544883.0251386305,273,0.06760091081690807,0,1,227033189.29241338,0.6197778105942514,2
7792892.132279676,2,7549524.637480737,274,0.0681233394111811,0,1,228787731.18396568,0.6149563820228235,2
7852921.921598991,2,7556426.036944887,275,0.06838521808610816,0,1,229667233.39862365,0.6101349534513947,2
7911779.609307301,2,7320477.573127382,276,0.06864101345378738,0,1,230526305.22811016,0.6097331677371084,2
7971124.007107809,2,7333196.224749448,277,0.06889796257312465,0,1,231389251.8562557,0.6048830150770045,2
8034083.6596985,2,7337651.25039527,278,0.06916952151321971,0,1,232301264.60143355,0.6000615865055757,2
8124435.118661862,2,7133613.299341004,279,0.06955737499293844,0,1,233603844.86869052,0.5997044436484326,2
8207576.1553470455,2,7138179.694209528,280,0.06991237519925302,0,1,234796089.58943626,0.5949268458852572,2
8255970.3327562455,2,7145910.205008114,281,0.07011818378240024,0,1,235487284.10813472,0.5901500601709716,2
8487674.716334866,2,7150740.617546935,282,0.07109531129383437,0,1,238768902.24885893,0.6889169318157435,2
8634977.57786569,2,7159246.837052751,283,0.07170958408828602,0,1,240831896.8140896,0.6840508603871719,2
8773345.800707715,2,7166612.472355785,284,0.07228184346656923,0,1,242753792.09899205,0.6791847889586002,2
8916536.922656743,2,7174484.561289647,285,0.07286931762906161,0,1,244726785.23067895,0.674318717530029,2
9006395.17725722,2,7184471.03819217,286,0.07323557503248941,0,1,245956836.5036179,0.6694526461014575,2
9146037.352471367,2,7188971.947372287,287,0.07380114195423637,0,1,247856255.61574015,0.6645865746728857,2
9261895.48466242,2,7200075.76716735,288,0.07426711174445957,0,1,249421184.34687534,0.6597205032443155,2
9428889.12621377,2,6879830.516739566,289,0.0749336454274794,0,1,251659693.65093884,0.6585282186741052,2
9528697.177263727,2,6886095.528506052,290,0.07532920068177903,0,1,252988139.8188942,0.6536621472455334,2
9544679.329832423,2,6908699.50916759,291,0.07539234773925439,0,1,253200215.03622213,0.6300825279060982,2
9615450.958928043,2,6798559.2377747595,292,0.07567134009446519,0,1,254137192.4145782,0.6297253850489547,2
9705164.17782876,2,6659581.5331216175,293,0.0760235314838422,0,1,255320003.9093545,0.6293514432145,2
9738778.88698169,2,6676901.9989253245,294,0.07615507484920626,0,1,255761783.60444993,0.624531623394681,2
9790916.919674255,2,6692373.550955728,295,0.0763586566193624,0,1,256445499.5189518,0.6197118035748606,2
9887376.06939477,2,6702998.493377168,296,0.0767338737182101,0,1,257705641.3365548,0.6512977711497625,2
10003089.358319165,2,6503418.183350733,297,0.07718158104419764,0,1,259209236.78904548,0.6478711266511066,2
10064773.097295051,2,6513392.994675382,298,0.07741918422181979,0,1,260007211.35106978,0.6430062617862412,2
10098307.885937924,2,6537372.533300523,299,0.07754805334545485,0,1,260440009.78213575,0.6381413969213763,2
10158326.462881822,2,6548110.89489956,300,0.0777781626208659,0,1,261212816.56907135,0.6146393589059259,2
10174395.19439844,2,6567237.449831222,301,0.07783965417496973,0,1,261419331.8877858,0.6098195390861055,2
10223278.584251653,2,6581783.495403668,302,0.07802642236253146,0,1,262046580.49683708,0.6049997192662867,2
10298018.365044953,2,6595754.735241303,303,0.07831111860563045,0,1,263002714.00553182,0.6001798994464662,2
10445215.407288836,2,6405556.238108713,304,0.07886881159475781,0,1,264875689.03556553,0.6639601897862868,2
10573329.673190622,2,6419845.443585948,305,0.07935101445571863,0,1,266495135.46146303,0.699086002652944,2
10600919.449297072,2,6382731.2827168275,306,0.07945447526181616,0,1,266842601.73804483,0.6986805972475388,2
10800646.069029598,2,6255086.50828984,307,0.08019946365607165,0,1,269344596.0024676,0.6939058224727644,2
10874896.524233107,2,6274283.21717198,308,0.08047466234930412,0,1,270268832.6179015,0.688995912562854,2
10996475.587591592,2,6130122.919061793,309,0.0809232569630101,0,1,271775407.9675282,0.6868342922239378,2
11097897.860434784,2,5927369.1215841845,310,0.08129558456753479,0,1,273025845.60949713,0.6450518355178027,2
11182376.526347995,2,5960881.177651306,311,0.08160441433791944,0,1,274063029.9739027,0.6966319847601737,2
11280646.1639015,2,5974834.526272036,312,0.08196219584904155,0,1,275264615.5229482,0.6917204803353949,2
11326395.40594461,2,6011690.233166009,313,0.08212822863597911,0,1,275822225.66000146,0.6868089759106161,2
11466615.507831791,2,6021127.681574344,314,0.08263503619339084,0,1,277524305.3320982,0.6818974714858371,2
11690314.977914788,2,6035499.2218819875,315,0.08343719641917013,0,1,280218307.41256493,0.7354847968769646,2
11884534.64387269,2,5858438.52876259,316,0.08412744261309904,0,1,282536453.61667544,0.7340356587171417,2
12128029.186300753,2,5715394.251494996,317,0.08498488933911297,0,1,285416131.7527072,0.7349797395258885,2
12349971.84641934,2,5724609.763200916,318,0.08575897473575562,0,1,288015846.3757904,0.7297034402411373,2
12425669.194872806,2,5750840.536427252,319,0.08602139678500234,0,1,288897173.4771737,0.7247919358163586,2
12562579.686744023,2,5728701.329348989,320,0.08649400585022632,0,1,290484399.77441865,0.7218161471381327,2
12708415.176559027,2,5589125.39525434,321,0.08699459964456152,0,1,292165610.934069,0.7213736692620264,2
12891172.252623277,2,5442254.881340338,322,0.08761789240649581,0,1,294258898.46370125,0.7209311913859199,2
12987916.07936342,2,5452515.699014597,323,0.08794604899863677,0,1,295360990.6811105,0.6925060821721692,2
13027930.150149768,2,5476020.688804219,324,0.08808141995114037,0,1,295815625.07453877,0.6657348047919737,2
12812923.69735369,2,5555426.8469587825,325,0.08735157027213232,0,1,293364473.184322,0.6378638554234612,2
12821902.032279626,2,5579993.401571678,326,0.08738216962366105,0,1,293467239.083241,0.6330424268520319,2
12752730.27662152,2,5619877.682339254,327,0.0871461456622343,0,1,292674568.2143932,0.6087860880126966,2
12702200.627669327,2,5150748.658162141,328,0.08697332640572751,0,1,292094166.1680044,0.5838591746231521,2
12519082.578621687,2,5212848.571393993,329,0.08634413609835209,0,1,289981072.1219462,0.5790377460517233,2
12323023.634665467,2,5267526.386401376,330,0.08566535860762965,0,1,287701442.7992586,0.5515682205533332,2
12220876.050058344,2,5299298.313651319,331,0.08530957260576055,0,1,286506559.0360988,0.547683970002749,2
12057529.222911067,2,5227476.02864996,332,0.08473752169558871,0,1,284585363.8775646,0.5473156218323177,2
11745157.047309753,2,5309916.855131758,333,0.08363267936603981,0,1,280874823.9645431,0.5425408470575428,2
11567841.320139667,2,5359914.745907465,334,0.08299898049995377,0,1,278746588.2221556,0.5377660722827682,2
11388676.641750867,2,4977782.346278789,335,0.08235372117092471,0,1,276579527.4293369,0.5176546831361148,2
11429972.424877107,2,4996921.167049564,336,0.08250289495901736,0,1,277080517.7334651,0.573389614949156,2
11068437.299602794,2,4887314.312877195,337,0.08118760893498897,0,1,272663216.5868034,0.5399675887387052,2
10847736.629043104,2,4679232.719720464,338,0.08037410737966061,0,1,269931125.4009204,0.5387019770920506,2
10698929.066212704,2,4738822.186353229,339,0.07982092395937433,0,1,268073295.45967254,0.5340201589102325,2
10437124.52088978,2,4813629.005755957,340,0.07883825970137659,0,1,264773082.52169698,0.4992318277660176,2
9889027.722784763,2,4914700.886557602,341,0.07674028252017262,0,1,257727164.87420407,0.4998149162008276,2
9769107.55125803,2,4959605.405080662,342,0.0762735643594046,0,1,256159722.79007542,0.4952736317971576,2
9662527.616075518,2,4932320.646467621,343,0.0758563550315549,0,1,254758552.8478419,0.4930199731241565,2
9265175.781136075,2,5049639.511054387,344,0.0742802622155675,0,1,249465349.3345989,0.5386841218132782,2
9160964.870954053,2,5087788.878997516,345,0.07386134391484399,0,1,248058439.91996378,0.5340510942903427,2
8877819.947608959,2,5091179.638839379,346,0.0727109406239749,0,1,244194886.53078118,0.5834918793773125,2
8847415.667768985,2,5126568.3657644205,347,0.07258632558113273,0,1,243776375.14878377,0.5787696571550901,2
8852292.03129916,2,5116505.053760485,348,0.0726063262550912,0,1,243843546.0898542,0.5769998027147343,2
8805487.755420636,2,5153754.735006126,349,0.0724141279902844,0,1,243198060.92540517,0.5722944496425852,2
8777063.61257605,2,5185355.226758702,350,0.0722971569990691,0,1,242805221.58538166,0.5676185237166597,2
8821754.81964571,2,5203672.81204216,351,0.07248098525979,0,1,243422596.6445222,0.5629425977907336,2
8426641.425800808,2,5319691.802856154,352,0.07083923352998855,0,1,237908882.01051855,0.5165929459304052,2
8008719.03217165,2,5293241.808876446,353,0.06906024669253755,0,1,231934272.34128454,0.5173478766281738,2
7657321.970292162,2,5397897.630903806,354,0.0675281809084351,0,1,226788930.7036159,0.5128618953197626,2
7375307.246947401,2,5479298.745723125,355,0.06627300378078634,0,1,222573501.31112146,0.5083759140113512,2
7327551.691579155,2,5506174.297352156,356,0.06605809449733487,0,1,221851742.69217795,0.5038899327029404,2
7273726.975458073,2,5540552.797205964,357,0.06581503161727424,0,1,221035432.08050257,0.5036356862184993,2
7197901.055006508,2,5571097.405126099,358,0.0654710841748362,0,1,219880307.33644152,0.5017336115991577,2
7135269.510673976,2,5604142.833354601,359,0.06518561802266899,0,1,218921588.13904655,0.4972381987551213,2
7025738.453404026,2,5640211.898934422,360,0.06468336212765864,0,1,217234794.9241747,0.4927427859110843,2
28210844.602692567,2,18807229.73512838,1,0.12000000000000001,0,1,470180743.3782095,0.75,3
28329133.71292268,2,18807773.670260314,2,0.12025131903747575,0,1,471165454.8104215,0.7363276532487819,3
28393398.926826037,2,18808243.22658099,3,0.12038763804769638,0,1,471699576.25677246,0.7313276532487817,3
28497655.748078313,2,18784308.901772622,4,0.12060845930230601,0,1,472564792.10382295,0.7263276532487817,3
28543248.053174466,2,18784863.74458998,5,0.12070489916639568,0,1,472942660.1620645,0.6891079941266561,3
28592738.56584597,2,18664911.732741334,6,0.12080949763633186,0,1,473352495.0483212,0.6841079941266552,3
28635292.732867334,2,17972496.549371585,7,0.1208993637425568,0,1,473704605.98689914,0.6818042576137677,3
28673485.561586127,2,17972930.004024826,8,0.12097996270999689,0,1,474020406.6737866,0.6571729253246139,3
28727111.222535808,2,17973279.117747895,9,0.12109303930057853,0,1,474463460.3022729,0.6542737847840558,3
28776613.76481907,2,17974156.404203586,10,0.1211973281217193,0,1,474872081.9310229,0.6273610269265992,3
28826272.17758016,2,17974947.26967086,11,0.12130185523508982,0,1,475281637.2299207,0.6063749484151439,3
28853544.786684133,2,17975651.045423135,12,0.12135922366539875,0,1,475506416.6566631,0.6013749484151442,3
28875056.290466968,2,17976497.31333611,13,0.12140445438173769,0,1,475683638.4219278,0.6385263781919197,3
28945271.677624635,2,17977159.903259873,14,0.12155197417782479,0,1,476261646.48348814,0.6357431955943035,3
29063577.250662632,2,17978037.25856506,15,0.1218001254518565,0,1,477233946.0709421,0.6959142335867148,3
29170099.02213189,2,17978722.38731014,16,0.12202312791591703,0,1,478107708.2736684,0.6909142335867146,3
29280238.62650964,2,17979637.254087456,17,0.12225327654731223,0,1,479009470.39530903,0.6859142335867148,3
29372781.41985582,2,17980152.747446932,18,0.12244632030105837,0,1,479765849.19231635,0.6809142335867149,3
29518563.464054987,2,17981419.49492158,19,0.12274980502542965,0,1,480954954.8032232,0.6759142335867147,3
29603900.530594833,2,17981883.69212674,20,0.12292710952787896,0,1,481649664.4929391,0.6709142335867148,3
29702307.37063459,2,17982568.63406212,21,0.12313125209031872,0,1,482449530.3409646,0.6659142335867149,3
29800633.67734088,2,17983734.62639007,22,0.12333489010893924,0,1,483247419.29909015,0.6609142335867146,3
29877657.519935485,2,17544848.025434993,23,0.12349417525781421,0,1,483871526.0466497,0.6590865425286733,3
29965483.766734764,2,17545526.35019666,24,0.12367554943423983,0,1,484582181.42249477,0.6540865425286733,3
30087540.64508345,2,17546068.703590285,25,0.12392717411938263,0,1,485568090.43510103,0.6509996505771026,3
30165126.79229317,2,17546857.270011693,26,0.12408685552278666,0,1,486193749.7764025,0.6459996505771021,3
30256851.66541098,2,17548246.4150493,27,0.12427537141931935,0,1,486932387.6461555,0.6409996505771023,3
30314281.169725396,2,17549011.47233455,28,0.12439325694173212,0,1,487394283.50083506,0.6359996505771023,3
30388472.46792501,2,17553292.520120703,29,0.12454538420737789,0,1,487990344.42458034,0.6309996505771024,3
30398191.47398524,2,17564808.93478176,30,0.12456529900528157,0,1,488068374.04526854,0.626634420677277,3
30373416.731366087,2,17591592.621064104,31,0.12451452785539169,0,1,487869443.9036235,0.6216344206772769,3
30287004.64221585,2,17632372.613312718,32,0.12433728035975135,0,1,487174957.5764394,0.6166344206772771,3
30154300.70780212,2,17684141.052134417,33,0.12406458650755416,0,1,486106495.9252665,0.6116344206772771,3
29880922.453733496,2,17763141.62222462,34,0.12350092259555118,0,1,483897963.2822579,0.6066344206772771,3
29768660.556297675,2,17803495.624049578,35,0.12326870930720966,0,1,482988111.47780204,0.6016344206772772,3
29898773.100191776,2,17423480.402242023,36,0.12353780636578145,0,1,484042480.2698034,0.7230308874644045,3
29826148.183945246,2,17098095.022457216,37,0.12338767683208038,0,1,483454246.80514854,0.7823919045265924,3
29839204.08229735,2,17139125.686427116,38,0.12341467932507867,0,1,483560047.2404069,0.7773919045265922,3
29868236.95157638,2,17197439.46943576,39,0.12347470457074829,0,1,483795236.5289935,0.772391904526593,3
29891786.65243778,2,17253371.094230168,40,0.12352337197992198,0,1,483985923.85085666,0.7673919045265922,3
29568999.95463093,2,17389001.62189317,41,0.1228546276580968,0,1,481365667.997809,0.762391904526592,3
29505728.568499934,2,17474700.54842093,42,0.1227231158502631,0,1,480850382.00139016,0.7583792567644387,3
29523734.013840403,2,17530574.37450386,43,0.12276055514523154,0,1,480997075.63088864,0.7506463690571796,3
29537400.176863365,2,17585892.541826047,44,0.12278896401216166,0,1,481108386.48231983,0.7409426469327491,3
29335706.861994088,2,17683224.51269824,45,0.12236901954223289,0,1,479462971.4569141,0.7406463690571794,3
29179069.463758137,2,17775678.815791495,46,0.12204188886020938,0,1,478181216.89645046,0.7383792567644386,3
29121528.87854916,2,17837718.448424257,47,0.12192149730482921,0,1,477709501.97140795,0.7333792567644378,3
29094801.488680363,2,17896163.22160118,48,0.12186553541775408,0,1,477490233.6241927,0.7283792567644383,3
29171937.2657191,2,17938549.789146088,49,0.12202697268686648,0,1,478122772.75086117,0.7233792567644389,3
28756757.340108383,2,18072586.13423079,50,0.12115550664604466,0,1,474708218.16000724,0.7183792567644387,3
28606314.230941452,2,17055662.23797906,51,0.12083817405445217,0,1,473464854.2115649,0.6941255716113244,3
28410223.17151922,2,17146624.04685349,52,0.12042330005380271,0,1,471839306.16128445,0.6891255716113248,3
28155722.479232617,2,17249172.15240653,53,0.11988270664670932,0,1,469721167.74451333,0.6841255716113247,3
27840669.10700235,2,16619567.168344136,54,0.11921009554081656,0,1,467085761.16307086,0.6799350954208481,3
27642436.685754053,2,16695871.549715016,55,0.11878493475549419,0,1,465419907.71225303,0.6749350954208484,3
27285696.506932747,2,16471265.83698906,56,0.1180159546576609,0,1,462406910.7619005,0.6513300457875436,3
26963762.70814772,2,15958219.375325568,57,0.11731767565445027,0,1,459670932.9217757,0.6940632892178806,3
26905778.991219807,2,15485407.922449978,58,0.11719146597088359,0,1,459176421.56476814,0.6907139515097918,3
26756289.102963753,2,15571087.186673457,59,0.11686545160375357,0,1,457899040.9190251,0.6857139515097912,3
26431024.951273043,2,15693649.181007639,60,0.11615293923852338,0,1,455107294.3061076,0.6807139515097913,3
26206418.76959515,2,15797009.407499649,61,0.11565836270969708,0,1,453169457.97293293,0.6757139515097913,3
26058570.439841796,2,15867175.42992365,62,0.1153316472926709,0,1,451889330.4925121,0.6509710623893912,3
25886818.80294317,2,15844736.279103667,63,0.11495094439733033,0,1,450397670.73969996,0.6472918171063728,3
25762595.46006682,2,15906900.671796601,64,0.11467480458231645,0,1,449315707.210537,0.6423389869176934,3
25256411.542086974,2,15866610.231117636,65,0.11354264957920772,0,1,444879728.2023619,0.6407927581002028,3
25129846.19860323,2,15956807.559708323,66,0.11325779887558353,0,1,443763633.90584666,0.6996868732970637,3
24976674.473786294,2,16032459.894702613,67,0.11291210618999668,0,1,442409150.20676637,0.6944394520377922,3
24986865.492337085,2,15564839.925577607,68,0.11293513912053066,0,1,442499397.21010506,0.6891434822425774,3
24896128.986156907,2,15625636.205254491,69,0.11272989809405143,0,1,441695227.3900908,0.6596182811310533,3
24817440.736344285,2,15675847.052995345,70,0.11255160654792506,0,1,440996650.29262626,0.631140561949568,3
24594691.165939875,2,15748337.495723648,71,0.11204536313401924,0,1,439013101.0869549,0.6254376543588892,3
24350077.019047134,2,15836177.580879752,72,0.11148677977658032,0,1,436824474.9349605,0.6204839506551859,3
23874613.812637053,2,15977046.281289112,73,0.11039296025537904,0,1,432538700.97162706,0.6155302469514817,3
23705671.791005008,2,16046221.409703702,74,0.11000168439703367,0,1,431005614.5221039,0.610576543247778,3
23287936.15515646,2,16167314.060898282,75,0.10902816496608808,0,1,427191197.10764456,0.5806937367327886,3
23171494.021101177,2,16209496.29175751,76,0.10875524722897859,0,1,426121858.2366842,0.5758326256216776,3
22898281.59602986,2,15368619.275065456,77,0.10811218572660336,0,1,423602232.1098118,0.5736536613365412,3
22722936.1509201,2,15433326.427975388,78,0.10769745132788522,0,1,421977231.0440301,0.5687925502254297,3
22312377.835481606,2,15552424.09189654,79,0.1067200769021929,0,1,418147709.09377277,0.5639314391143189,3
21912037.90246877,2,15667319.727918793,80,0.10575833062733794,0,1,414379420.9400017,0.5590936659580913,3
21442971.72149313,2,15441971.742310476,81,0.10462023425965725,0,1,409920162.6384005,0.5594179431024316,3
21079208.93429829,2,15543774.662087958,82,0.10372903938222629,0,1,406428307.055356,0.5552122016019241,3
20839863.687288675,2,15619886.857839795,83,0.10313845909301804,0,1,404114311.3936522,0.5504008808472073,3
20710585.583769422,2,15678549.387223113,84,0.10281805663449284,0,1,402858919.1759057,0.6027667492713529,3
20325995.416350868,2,15505843.610981423,85,0.10185893085560896,0,1,399100898.5783321,0.6026724096487116,3
20225108.635529455,2,15136545.659899741,86,0.10160583125322864,0,1,398109210.5850329,0.6637314944709581,3
20229073.763836384,2,15190684.406865427,87,0.10161579066607293,0,1,398148233.2861557,0.7103537410240044,3
20129284.50907217,2,15263182.885889504,88,0.10136484738656196,0,1,397164994.13860375,0.7054004699959671,3
20247981.964132875,2,15022343.343829922,89,0.10166326992727831,0,1,398334265.238894,0.7051200961641912,3
20235335.299631,2,14733905.678203527,90,0.10163151609396759,0,1,398209848.2309678,0.7003070120520419,3
20202058.267655645,2,14773662.566551,91,0.10154791513730288,0,1,397882285.2313699,0.7300462683430556,3
20120047.27238752,2,14852620.741617149,92,0.1013415867850597,0,1,397073855.0810558,0.7250462683430557,3
20064849.688848957,2,14917254.391992833,93,0.10120248043927157,0,1,396528812.3721284,0.7200462683430556,3
20156922.522803538,2,14551441.105214978,94,0.10143441175835828,0,1,397437559.37230235,0.7139692799522062,3
20210759.601856537,2,14602143.150804102,95,0.10156978189985115,0,1,397967962.98695517,0.7089692799522065,3
20203740.899080135,2,14652882.950008208,96,0.10155214401717959,0,1,397898854.71373737,0.7039692799522064,3
20336878.248624917,2,14676294.825127264,97,0.10188619557988333,0,1,399207726.48105985,0.755005573756913,3
20435326.421700742,2,14716995.568618465,98,0.10213250673664283,0,1,400172816.1709559,0.7323405844342115,3
20330508.974627823,2,14785492.423765318,99,0.10187023954409465,0,1,399145207.9746557,0.7273868807305081,3
20389591.61694685,2,14806540.353682242,100,0.10201815508528887,0,1,399724766.6339548,0.7224331770268043,3
20487797.30038845,2,14826903.879251111,101,0.10226354322376975,0,1,400686239.7786809,0.7174794733231005,3
20469239.605116624,2,14879053.256635152,102,0.10221721795055304,0,1,400504729.35036236,0.7125257696193967,3
20375085.361841884,2,14927886.62151323,103,0.10198185801948925,0,1,399582548.4557872,0.7075720659156931,3
20343472.00455733,2,14791024.130521726,104,0.1019027113462726,0,1,399272438.1087129,0.707247991841619,3
